Mini-batch Id,Dequeue Count,Start Time,Total,Succeeded,Failed,Elapsed Seconds,Process Seconds,Input Start Time,Input Seconds,Run Method Start Time,Run Method Seconds,Output Start Time,Output Seconds,Status,Error
,,2026-08-11T02:57:41.535834,,,,,,,,,,,,LOAD_START,
,,2026-08-11T02:57:41.535834,,,,1.4204909801483154,,,,,,,,LOAD_DONE,
,,2026-08-11T02:57:42.960459,,,,1.4204909801483154,,,,,,,,INIT_START,
,,2026-08-11T02:57:42.960459,,,,1.055751085281372,,,,,,,,INIT_DONE,
,,2026-08-11T02:57:41.530771,0,0,0,18.021403074264526,0,,,,0,,,AGENT_DONE,
